"","species","family","t.opt","t.pmax","t.cmin","t.cmax","t.cbreadth","t.breadth","t.min","t.max","t.min2","t.max2","family.orig","range","pair"
"119","eas",23,34.4777215894391,0.0689709307960693,5.93480656666667,52.904402675,46.9695961083333,27.0156338097643,19.6062812043771,46.6219150141414,19.6062812043771,46.6219150141414,105,"restricted","ver-eas"
"120","eas",24,34.9854201705305,0.0868946421101876,6.01891646666667,52.5635002583333,46.5445837916667,23.5992836035354,21.9466327606061,45.5459163641414,21.9466327606061,45.5459163641414,106,"restricted","ver-eas"
"121","eas",25,29.7083143729796,0.0802829968140007,6.04349636666667,52.43154405,46.3880476833333,24.2358097593434,17.2203838236532,41.4561935829966,17.2203838236532,41.4561935829966,107,"restricted","ver-eas"
"122","eas",26,33.0605335630177,0.086880126866234,5.59197175,53.1138225083333,47.5218507583333,30.1967344393098,16.7236105933502,46.9203450326599,16.7236105933502,46.9203450326599,108,"restricted","ver-eas"
"123","eas",27,31.7758640613411,0.0835826079435377,5.35494753333333,52.971597825,47.6166502916667,30.7409453382997,15.438727964899,46.1796733031987,15.438727964899,46.1796733031987,109,"restricted","ver-eas"
"124","eas",28,31.8318195671867,0.0703243400953922,5.83279146666667,52.89273355,47.0599420833333,28.3555465185185,16.8099823203704,45.1655288388889,16.8099823203704,45.1655288388889,110,"restricted","ver-eas"
"125","eas",29,27.6813569227889,0.0893203654962756,5.77089016666667,52.5066878916667,46.735797725,25.7112528741582,14.8153912712963,40.5266441454545,15,40.5266441454545,111,"restricted","ver-eas"
"126","eas",30,33.5305947520812,0.0913627037294662,5.8381236,52.8610581416667,47.0229345416667,27.5060277311448,18.5823567741582,46.088384505303,18.5823567741582,46.088384505303,112,"restricted","ver-eas"
"127","eas",31,34.2086489188478,0.0797912257931436,5.87110681666667,53.045870725,47.1747639083333,28.5451463037879,18.5346635749158,47.0798098787037,18.5346635749158,47.0798098787037,113,"restricted","ver-eas"
"128","eas",32,28.2951009107159,0.0981414237126385,5.729050425,52.5862171833333,46.8571667583333,26.2242785053872,15.0681380499158,41.292416555303,15.0681380499158,41.292416555303,114,"restricted","ver-eas"
"129","eas",33,32.858392603489,0.077152613035564,5.88406955,52.898065375,47.013995825,27.7943552558923,17.9069199891414,45.7012752450337,17.9069199891414,45.7012752450337,115,"restricted","ver-eas"
"130","eas",34,32.6335086130006,0.0857255069275698,6.02376816666667,52.477215175,46.4534470083333,23.6040035155724,19.9955677510101,43.5995712665825,19.9955677510101,43.5995712665825,116,"restricted","ver-eas"
"131","eas",35,32.2262902735857,0.0762551675140225,5.65008451666667,52.8916495166667,47.241565,28.9563720491583,16.76692639133,45.7232984404882,16.76692639133,45.7232984404882,117,"restricted","ver-eas"
"132","eas",36,33.9634632038376,0.0773971976371102,5.870971475,53.0315936083333,47.1606221333333,28.5097354016835,18.3715421157407,46.8812775174242,18.3715421157407,46.8812775174242,118,"restricted","ver-eas"
"133","eas",37,30.2108691876687,0.0826317949926761,5.520909125,52.8677933333333,47.3468842083333,29.0880032425926,15.1384598606061,44.2264631031987,15.1384598606061,44.2264631031987,119,"restricted","ver-eas"
"134","eas",38,33.1385764730266,0.0778571849065154,5.97410640833333,52.7665096333333,46.792403225,26.3196202569024,18.9417711061448,45.2613913630471,18.9417711061448,45.2613913630471,120,"restricted","ver-eas"
"135","eas",39,33.1114001195803,0.0781350730495103,5.81068986666667,52.9159715166667,47.10528165,28.4712076536195,17.7221955767677,46.1934032303872,17.7221955767677,46.1934032303872,121,"restricted","ver-eas"
"136","eas",40,31.0805130722302,0.0963780633263014,5.66692405833333,52.8265657916667,47.1596417333333,28.6287932340909,16.059520193266,44.6883134273569,16.059520193266,44.6883134273569,122,"restricted","ver-eas"
"137","eas",41,29.4987277241544,0.0898918947431694,5.56426351666667,52.6455994916667,47.081335975,28.0083185085859,15.1252974719697,43.1336159805556,15.1252974719697,43.1336159805556,123,"restricted","ver-eas"
"138","eas",42,29.963278738992,0.0948928598701954,5.56037945833333,52.86008105,47.2997015916667,28.8807911576599,15.0672824759259,43.9480736335859,15.0672824759259,43.9480736335859,124,"restricted","ver-eas"
"139","flo",1,37.6166475432996,0.16463869350759,11.940702025,51.0910210083333,39.1503189833333,19.7143133669192,26.4903623357744,46.2046757026936,26.4903623357744,46.2046757026936,150,"widespread","flo-nor"
"140","flo",2,34.9283980727964,0.141495725057677,11.5874194083333,51.132505825,39.5450864166667,21.2233045219697,23.4818488031145,44.7051533250842,23.4818488031145,44.7051533250842,152,"widespread","flo-nor"
"141","flo",3,31.3493470815972,0.16108636276437,11.177369075,51.1829620583333,40.0055929833333,23.6329701868687,19.2479528883838,42.8809230752525,19.2479528883838,42.8809230752525,155,"widespread","flo-nor"
"142","flo",4,34.5986839984023,0.232890829317629,11.799923625,51.0771782916667,39.2772546666667,21.6253724872054,22.9452927218855,44.5706652090909,22.9452927218855,44.5706652090909,159,"widespread","flo-nor"
"143","flo",5,31.1114426830334,0.203083128194014,11.86283285,50.7529137833333,38.8900809333333,20.2136345277778,20.7950689162458,41.0087034440236,20.7950689162458,41.0087034440236,161,"widespread","flo-nor"
"144","flo",6,33.4508402795333,0.154503782306016,11.7639295833333,51.12434245,39.3604128666667,22.1112112138047,21.7582200191919,43.8694312329966,21.7582200191919,43.8694312329966,162,"widespread","flo-nor"
"145","flo",7,28.9660502535065,0.179009409181448,11.1833767333333,50.8710634083333,39.687686675,21.8919023768519,18.1828456073232,40.0747479841751,18.1828456073232,40.0747479841751,163,"widespread","flo-nor"
"146","flo",8,36.7863444151141,0.127110455614988,12.016491975,50.849546375,38.8330544,18.1071556815657,26.7475288853535,44.8546845669192,26.7475288853535,44.8546845669192,164,"widespread","flo-nor"
"147","flo",9,30.9630931830286,0.156397181932321,11.801125825,50.94393805,39.142812225,21.6336152245791,19.9860801573232,41.6196953819024,19.9860801573232,41.6196953819024,168,"widespread","flo-nor"
"148","flo",10,34.0396822086921,0.2025577856849,11.8938662916667,51.17896475,39.2850984583333,22.5975458982323,21.9804462175926,44.5779921158249,21.9804462175926,44.5779921158249,171,"widespread","flo-nor"
"149","flo",11,27.9775295925709,0.183925769128682,11.055024,50.8381485,39.7831245,21.6058293618687,17.4999392132155,39.1057685750842,17.4999392132155,39.1057685750842,172,"widespread","flo-nor"
"150","flo",12,31.0950802193602,0.134408467405835,11.8155402416667,50.9351492,39.1196089583333,21.3321747784512,20.2382996531987,41.5704744316498,20.2382996531987,41.5704744316498,175,"widespread","flo-nor"
"151","flo",13,36.6401713636841,0.184824979825575,11.8112972833333,52.01558475,40.2042874666667,22.970602262037,23.9117796959596,46.8823819579966,23.9117796959596,46.8823819579966,177,"widespread","flo-nor"
"152","flo",14,36.2188840433866,0.143759296793947,12.0433403916667,50.6996275166667,38.656287125,17.813844518266,26.4187370343434,44.2325815526094,26.4187370343434,44.2325815526094,181,"widespread","flo-nor"
"153","flo",15,31.7697599170049,0.16097267605175,11.568130475,51.0160218333333,39.4478913583333,22.5982049933502,20.1308964653199,42.72910145867,20.1308964653199,42.72910145867,183,"widespread","flo-nor"
"154","flo",16,32.9012497468449,0.1340901553648,11.8152161583333,51.0800743166667,39.2648581583333,21.7785112348485,21.4896099742424,43.2681212090909,21.4896099742424,43.2681212090909,184,"widespread","flo-nor"
"155","flo",17,31.8566667200581,0.184137323693449,11.7661282333333,50.8776777916667,39.1115495583333,21.158909027862,20.9434064280303,42.1023154558923,20.9434064280303,42.1023154558923,188,"widespread","flo-nor"
"156","flo",18,35.9011985619818,0.139824087903713,11.782819325,51.1953303166667,39.4125109916667,21.6561111238215,23.9864630683502,45.6425741921717,23.9864630683502,45.6425741921717,191,"widespread","flo-nor"
"157","nor",1,39.0478254394485,0.0938615456784288,12.1608371166667,50.42593205,38.2650949333333,16.1444455093434,29.8066548236532,45.9511003329966,29.8066548236532,45.9511003329966,192,"restricted","flo-nor"
"158","nor",2,32.2035890181493,0.142274408716981,11.4674574,50.4009500333333,38.9334926333333,21.4891337088384,20.9890947510943,42.4782284599327,20.9890947510943,42.4782284599327,195,"restricted","flo-nor"
"159","nor",3,30.6105729287889,0.114244038171189,12.05030925,50.1205389583333,38.0702297083333,19.3047024457071,20.8002632792088,40.1049657249158,20.8002632792088,40.1049657249158,198,"restricted","flo-nor"
"160","nor",4,32.8794590618735,0.104136080749794,11.0834304,50.7339115583333,39.6504811583333,24.6230896458754,19.8488291142256,44.471918760101,19.8488291142256,44.471918760101,200,"restricted","flo-nor"
"161","nor",5,35.1808351640534,0.106221335086222,11.92432615,50.6753958,38.75106965,21.9421715908249,23.1733109968855,45.1154825877104,23.1733109968855,45.1154825877104,201,"restricted","flo-nor"
"162","nor",6,37.4272867305772,0.130067703794617,12.0119715083333,50.4645092583333,38.45253775,18.373898048569,27.0664621587542,45.4403602073232,27.0664621587542,45.4403602073232,202,"restricted","flo-nor"
"163","nor",7,33.812518021585,0.0982702426093904,11.8352195,50.8031044083333,38.9678849083333,22.9366622645623,21.5636294319865,44.5002916965488,21.5636294319865,44.5002916965488,207,"restricted","flo-nor"
"164","nor",8,39.3974998855987,0.111444261241841,12.0846350083333,50.342493225,38.2578582166667,16.4194831959596,29.8981161039562,46.3175992999158,29.8981161039562,46.3175992999158,208,"restricted","flo-nor"
"165","nor",9,33.8261760767383,0.108351881101858,11.8604326333333,50.5597717833333,38.69933915,21.1051287839226,22.5444064223906,43.6495352063131,22.5444064223906,43.6495352063131,210,"restricted","flo-nor"
"166","nor",10,32.5372476244653,0.0847264860238552,11.7824475666667,50.697213025,38.9147654583333,22.9677206792929,20.5287632984848,43.4964839777778,20.5287632984848,43.4964839777778,211,"restricted","flo-nor"
"167","nor",11,32.7930611014357,0.12072793720839,11.469824225,50.5534090166667,39.0835847916667,21.9811692148148,21.2315772782828,43.2127464930976,21.2315772782828,43.2127464930976,213,"restricted","flo-nor"
"168","nor",12,32.0114591846892,0.113277916734218,11.4038599833333,50.5679437166667,39.1640837333333,22.2216484434343,20.4704168621212,42.6920653055556,20.4704168621212,42.6920653055556,219,"restricted","flo-nor"
"169","nor",13,34.977574505633,0.0980206704174363,11.8916880166667,50.7260917416667,38.834403725,22.2530991036195,22.8478993880471,45.1009984916667,22.8478993880471,45.1009984916667,220,"restricted","flo-nor"
"170","nor",14,31.9586438657685,0.137176739152257,12.1143087666667,49.969850175,37.8555414083333,18.4786394341751,22.3442360450337,40.8228754792088,22.3442360450337,40.8228754792088,223,"restricted","flo-nor"
"171","nor",15,31.8562175782804,0.0828292898967786,11.1090585333333,50.631656025,39.5225974916667,23.181322414899,19.833064560101,43.014386975,19.833064560101,43.014386975,224,"restricted","flo-nor"
"172","nor",16,33.3291929268887,0.12237472482329,11.951520575,50.586417275,38.6348967,21.7188676144781,21.8190987225589,43.537966337037,21.8190987225589,43.537966337037,227,"restricted","flo-nor"
"173","nor",17,33.5967361522824,0.0842224954363164,11.5223492333333,50.578871125,39.0565218916667,22.0955308982323,21.8132103224747,43.9087412207071,21.8132103224747,43.9087412207071,229,"restricted","flo-nor"
"174","nor",18,34.0147642077662,0.100844902952295,11.8220538416667,50.6049193916667,38.78286555,22.4450225521886,21.9586412756734,44.403663827862,21.9586412756734,44.403663827862,233,"restricted","flo-nor"
"175","bic",1,36.4815501824264,0.18904770202153,13.2583169416667,51.588464475,38.3301475333333,19.0918306888047,26.0691201348485,45.1609508236532,26.0691201348485,45.1609508236532,234,"widespread","bic-fil"
"176","bic",2,40.2692873107246,0.372588761247331,13.3281177,52.1975745916667,38.8694568916667,17.4577747268519,30.2621342388047,47.7199089656566,30.2621342388047,47.7199089656566,235,"widespread","bic-fil"
"177","bic",3,40.151871554998,0.416586848098556,13.4256142583333,52.0247177166667,38.5991034583333,16.3602368443603,30.8341774095118,47.1944142538721,30.8341774095118,47.1944142538721,236,"widespread","bic-fil"
"178","bic",4,39.1304168998152,0.259725328194091,13.3013466916667,52.0660341416667,38.76468745,18.0151500688552,28.9531481724747,46.96829824133,28.9531481724747,46.96829824133,238,"widespread","bic-fil"
"179","bic",5,36.5056842609241,0.434414128720278,13.1837380083333,51.4758840416667,38.2921460333333,19.0868251388047,26.0623970353535,45.1492221741582,26.0623970353535,45.1492221741582,239,"widespread","bic-fil"
"180","bic",6,38.7782628974464,0.402193632584468,13.1510033333333,51.9645240083333,38.813520675,18.419280221633,28.3974530188552,46.8167332404882,28.3974530188552,46.8167332404882,240,"widespread","bic-fil"
"181","bic",7,36.8605141492709,0.382517884122422,13.0396496333333,51.5023707666667,38.4627211333333,20.0277342024411,25.8015507938552,45.8292849962963,25.8015507938552,45.8292849962963,242,"widespread","bic-fil"
"182","bic",8,36.4176893938356,0.277506098822572,13.3288715166667,51.223604925,37.8947334083333,17.132396274495,27.0918402713805,44.2242365458754,27.0918402713805,44.2242365458754,243,"widespread","bic-fil"
"183","bic",9,37.0624274173744,0.419090360742087,13.2739951416667,51.665033125,38.3910379833333,18.9871384806397,26.6095681260943,45.596706606734,26.6095681260943,45.596706606734,244,"widespread","bic-fil"
"184","bic",10,35.7334759958128,0.333271045918029,13.3279858833333,51.4204319583333,38.092446075,17.9336914834175,26.0650329957071,43.9987244791246,26.0650329957071,43.9987244791246,245,"widespread","bic-fil"
"185","bic",11,36.2202250618765,0.161156034558487,13.2801294833333,51.4743499833333,38.1942205,18.3846177695286,26.2348463784512,44.6194641479798,26.2348463784512,44.6194641479798,246,"widespread","bic-fil"
"186","bic",12,34.3433893707209,0.254792967631872,13.1502806166667,51.26779125,38.1175106333333,18.9424204270202,24.3086260061448,43.251046433165,24.3086260061448,43.251046433165,247,"widespread","bic-fil"
"187","bic",13,28.3358767877168,0.195313196717041,12.854266475,51.1738311333333,38.3195646583333,19.5014586521044,18.9700978538721,38.4715565059764,18.9700978538721,38.4715565059764,248,"widespread","bic-fil"
"188","bic",14,34.0033879812396,0.140505391693853,13.2355988666667,51.2596698833333,38.0240710166667,18.4045475780303,24.3212487236532,42.7257963016835,24.3212487236532,42.7257963016835,249,"widespread","bic-fil"
"189","bic",15,35.6530402009296,0.257769267003075,13.285033475,51.1813450833333,37.8963116083333,17.2273637438552,26.3652074720539,43.5925712159091,26.3652074720539,43.5925712159091,250,"widespread","bic-fil"
"190","bic",16,38.9177260013213,0.376027427138161,13.2386743,51.9902540583333,38.7515797583333,18.106820281229,28.7084105901515,46.8152308713805,28.7084105901515,46.8152308713805,251,"widespread","bic-fil"
"191","bic",17,32.7853246276307,0.337913743622221,13.1388281666667,51.2814304416667,38.142602275,19.2868685912458,22.8091415987374,42.0960101899832,22.8091415987374,42.0960101899832,252,"widespread","bic-fil"
"192","bic",18,36.2142925354622,0.124152477570291,13.27071935,51.3922445833333,38.1215252333333,18.066521552862,26.4054081760101,44.4719297288721,26.4054081760101,44.4719297288721,253,"widespread","bic-fil"
"193","bic",19,39.3308923671512,0.159661225017216,13.3041050666667,51.496631625,38.1925265583333,16.4034570045455,30.0717225723064,46.4751795768519,30.0717225723064,46.4751795768519,254,"widespread","bic-fil"
"194","bic",20,34.8431360329331,0.293100237599742,13.104292225,51.2010656,38.096773375,18.094039365404,25.1850696709596,43.2791090363636,25.1850696709596,43.2791090363636,255,"widespread","bic-fil"
"195","bic",21,37.249041846967,0.331981359277356,13.1086540833333,51.897443975,38.7887898916667,19.5485581417508,26.4520315378788,46.0005896796296,26.4520315378788,46.0005896796296,256,"widespread","bic-fil"
"196","bic",22,32.442309468925,0.278153650096838,13.2569481916667,50.8434477166667,37.586499525,17.7023495719697,23.2924192191919,40.9947687911616,23.2924192191919,40.9947687911616,257,"widespread","bic-fil"
"197","bic",23,41.1332573628389,0.332373572330683,13.454357375,51.2276642416667,37.7733068666667,14.5646315240741,32.6915876193603,47.2562191434343,32.6915876193603,47.2562191434343,258,"widespread","bic-fil"
"198","fil",1,39.216942584892,0.123826853198818,14.0947607333333,50.3785235,36.2837627666667,15.4755702746633,30.3848173737374,45.8603876484007,30.3848173737374,45.8603876484007,259,"restricted","bic-fil"
"199","fil",2,33.2256846493195,0.0729384366763779,14.086979275,50.1094477333333,36.0224684583333,17.451729159596,24.1154329590067,41.5671621186027,24.1154329590067,41.5671621186027,260,"restricted","bic-fil"
"200","fil",3,35.0913357529933,0.0741914765232996,14.052981775,50.6277555583333,36.5747737833333,18.9551042236532,24.9358857577441,43.8909899813973,24.9358857577441,43.8909899813973,261,"restricted","bic-fil"
"201","fil",4,35.7393577310089,0.0825120078806845,13.9344544,50.726268,36.7918136,19.7898351361111,25.0003849133838,44.7902200494949,25.0003849133838,44.7902200494949,262,"restricted","bic-fil"
"202","fil",5,37.2714495754568,0.221122714872434,14.0139922916667,50.95929395,36.9453016583333,18.3909263210438,27.0785157011784,45.4694420222222,27.0785157011784,45.4694420222222,263,"restricted","bic-fil"
"203","fil",6,38.4298853591862,0.20318451225562,13.8742656166667,50.6979219833333,36.8236563666667,18.1337741747475,28.1298179189394,46.2635920936869,28.1298179189394,46.2635920936869,264,"restricted","bic-fil"
"204","fil",7,36.2595410890453,0.19627081527834,14.0981412833333,50.699375675,36.6012343916667,17.5547762880471,26.7018910857744,44.2566673738215,26.7018910857744,44.2566673738215,265,"restricted","bic-fil"
"205","fil",8,36.9420737048872,0.0876589705147733,14.0623413083333,50.7470650333333,36.684723725,18.6912272792929,26.6220967464646,45.3133240257576,26.6220967464646,45.3133240257576,266,"restricted","bic-fil"
"206","fil",9,38.2247463671189,0.145638160717008,14.045151775,50.7318402166667,36.6866884416667,17.7725659085859,28.2157186689394,45.9882845775252,28.2157186689394,45.9882845775252,267,"restricted","bic-fil"
"207","fil",10,37.7770186617471,0.181736496293111,13.9062945833333,50.6667896583333,36.760495075,18.2086941914141,27.5668751046296,45.7755692960438,27.5668751046296,45.7755692960438,268,"restricted","bic-fil"
"208","fil",11,35.8177203016423,0.233839082879327,14.1771085333333,50.1923482666667,36.0152397333333,16.4154173366162,26.9205345885522,43.3359519251684,26.9205345885522,43.3359519251684,269,"restricted","bic-fil"
"209","fil",12,36.1367379172453,0.153740873418752,14.1537533416667,50.316836225,36.1630828833333,16.4154716231481,27.2066757606902,43.6221473838384,27.2066757606902,43.6221473838384,270,"restricted","bic-fil"
"210","fil",13,37.8699645090937,0.185486097026468,14.0614457583333,50.7279743416667,36.6665285833333,17.6035326251683,28.0082398393939,45.6117724645623,28.0082398393939,45.6117724645623,271,"restricted","bic-fil"
"211","gut",1,39.9722982674606,0.180746796432412,14.8040680833333,51.386429325,36.5823612416667,14.6981068046296,31.6686584079125,46.3667652125421,31.6686584079125,46.3667652125421,272,"widespread","gut-lac"
"212","gut",2,39.3630919495341,0.493948789029596,14.8493956166667,51.02059055,36.1711949333333,13.9541910111953,31.5539804622054,45.5081714734007,31.5539804622054,45.5081714734007,273,"widespread","gut-lac"
"213","gut",3,41.0813902985606,0.527604730243469,14.883301325,51.3997086,36.516407275,13.4439057613636,33.4081694632155,46.8520752245791,33.4081694632155,46.8520752245791,275,"widespread","gut-lac"
"214","gut",4,41.4440247091735,1.19901426853951,14.9474447833333,50.7256059333333,35.77816115,11.9004007944444,34.6296351189394,46.5300359133838,34.6296351189394,46.5300359133838,277,"widespread","gut-lac"
"215","gut",5,39.8984853284348,0.680538519021193,14.6378611666667,51.194752175,36.5568910083333,15.1082657000842,31.3221626250842,46.4304283251684,31.3221626250842,46.4304283251684,279,"widespread","gut-lac"
"216","gut",6,40.4607006561618,0.24501717170769,14.9199542083333,50.9622987416667,36.0423445333333,13.0682053117845,33.0587983180976,46.1270036298822,33.0587983180976,46.1270036298822,281,"widespread","gut-lac"
"217","gut",7,40.3200671116728,0.14618121640894,14.8263221333333,51.5043349916667,36.6780128583333,14.6380529747475,32.0223618458754,46.6604148206229,32.0223618458754,46.6604148206229,283,"widespread","gut-lac"
"218","gut",8,41.4534451654694,0.368000657962312,14.87464215,51.5441623833333,36.6695202333333,13.6742193713805,33.6043002459596,47.2785196173401,33.6043002459596,47.2785196173401,284,"widespread","gut-lac"
"219","gut",9,40.8080858616297,1.11232037323447,15.045815175,51.0151645583333,35.9693493833333,12.4098209050505,33.7801038137205,46.189924718771,33.7801038137205,46.189924718771,289,"widespread","gut-lac"
"220","gut",10,43.517584384443,0.502844110373774,14.9493998833333,51.8669886416667,36.9175887583333,12.7608688031987,36.0019339978114,48.7628028010101,36.0019339978114,48.7628028010101,291,"widespread","gut-lac"
"221","gut",11,40.1044931432136,0.143309280186763,14.8745230083333,51.0145038083333,36.1399808,13.5063367352694,32.479305161532,45.9856418968013,32.479305161532,45.9856418968013,292,"widespread","gut-lac"
"222","lac",1,37.908593764109,0.507439743383457,14.3483506333333,50.2966823583333,35.948331725,14.8751435489057,29.6370997822391,44.5122433311448,29.6370997822391,44.5122433311448,293,"restricted","gut-lac"
"223","lac",2,37.8870841334683,0.520330731406519,14.4844735666667,50.053081625,35.5686080583333,13.9671468536195,30.1402303260943,44.1073771797138,30.1402303260943,44.1073771797138,294,"restricted","gut-lac"
"224","lac",3,35.7328075132358,0.433308058176815,14.149324775,50.2164302166667,36.0671054416667,16.8388950255892,26.6010031401515,43.4398981657407,26.6010031401515,43.4398981657407,295,"restricted","gut-lac"
"225","lac",4,38.9729719924804,0.479376323214858,14.4351899833333,50.3440738166667,35.9088838333333,14.1846279723064,30.9858423110269,45.1704702833333,30.9858423110269,45.1704702833333,296,"restricted","gut-lac"
"226","lac",5,39.9755048854296,0.266627666923317,14.5275858916667,50.239437225,35.7118513333333,13.1113115577441,32.516220384596,45.6275319423401,32.516220384596,45.6275319423401,297,"restricted","gut-lac"
"227","lac",6,38.9218215551404,0.24071978819801,14.5378205666667,50.0392247666667,35.5014042,13.3981758334175,31.3960135631313,44.7941893965488,31.3960135631313,44.7941893965488,298,"restricted","gut-lac"
"228","lac",7,39.3469460508469,0.101395726297577,14.4391889333333,50.4999542916667,36.0607653583333,14.4844607448653,31.1559096045455,45.6403703494108,31.1559096045455,45.6403703494108,299,"restricted","gut-lac"
"229","lac",8,37.6319934499435,0.350999188286328,14.0338414416667,50.31639395,36.2825525083333,16.0982950065657,28.6576816298822,44.7559766364478,28.6576816298822,44.7559766364478,300,"restricted","gut-lac"
"230","lac",9,38.1220583493638,0.149818045832168,14.4831846333333,50.046282,35.5630973666667,14.0420394779461,30.3115793579125,44.3536188358586,30.3115793579125,44.3536188358586,301,"restricted","gut-lac"
"231","lac",10,33.7431958007995,0.602678654931823,14.3591397583333,49.4753737166667,35.1162339583333,15.2176772315657,25.7235980489899,40.9412752805556,25.7235980489899,40.9412752805556,302,"restricted","gut-lac"
"232","lac",11,39.4555040402822,0.603054688884276,14.4323249833333,50.0840029166667,35.6516779333333,13.1886762718013,31.9944237008418,45.1830999726431,31.9944237008418,45.1830999726431,303,"restricted","gut-lac"
"233","lac",12,39.9844976175292,0.375066910860365,14.7373929583333,49.5756963083333,34.83830335,11.6303696755051,33.387648445202,45.0180181207071,33.387648445202,45.0180181207071,304,"restricted","gut-lac"
"234","lac",13,38.2301905676003,0.484076501250266,14.2942301916667,50.6336436666667,36.339413475,15.539659788468,29.5509723787879,45.0906321672559,29.5509723787879,45.0906321672559,305,"restricted","gut-lac"
"235","lac",14,41.5457581193668,0.0926556637879823,14.6759181,50.540898975,35.864980875,12.2505502747475,34.4715869085017,46.7221371832492,34.4715869085017,46.7221371832492,306,"restricted","gut-lac"
